Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smart Wait Regression,,,,2022-01-26 11:52:47,2022-01-26 11:52:57,9.485s,FAILED
,,,,,,,
Test Cases/Smart Await,,,,2022-01-26 11:52:51,2022-01-26 11:52:57,6.080s,FAILED
"openBrowser("""")",,,,2022-01-26 11:52:51,2022-01-26 11:52:57,5.706s,FAILED
