Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smart Wait Regression,,,,2022-01-26 17:14:48,2022-01-26 17:14:55,7.438s,FAILED
,,,,,,,
Test Cases/Smart Await,,,,2022-01-26 17:14:51,2022-01-26 17:14:55,3.596s,FAILED
"openBrowser("""")",,,,2022-01-26 17:14:52,2022-01-26 17:14:55,3.337s,FAILED
