Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smart Wait Regression,,,,2022-01-26 16:20:23,2022-01-26 16:20:30,7.338s,FAILED
,,,,,,,
Test Cases/Smart Await,,,,2022-01-26 16:20:27,2022-01-26 16:20:30,3.317s,FAILED
"openBrowser("""")",,,,2022-01-26 16:20:27,2022-01-26 16:20:30,2.974s,FAILED
