Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smart Wait Regression,,,,2022-01-26 13:41:18,2022-01-26 13:41:33,15.545s,FAILED
,,,,,,,
Test Cases/Smart Await,,,,2022-01-26 13:41:21,2022-01-26 13:41:33,12.145s,FAILED
"openBrowser("""")",,,,2022-01-26 13:41:21,2022-01-26 13:41:33,11.773s,FAILED
